,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_2264_center,PMemb
19,1635721458409799680,b'Gaia DR2 3326740796851503360',3326740796851503360,830194860,2015.5,100.27170935652747,0.040878552456251015,9.887689574789587,0.039963672908159616,1.3477874445519278,0.04022499279541377,33.506218,-1.4243134546708291,0.08493489087615248,-3.5595877725440164,0.08908735184681292,-0.35939398,-0.03625635,-0.3579626,0.44289514,-0.2624893,0.38442153,-0.41138932,0.10680216,0.07655057,-0.44372463,143,0,142,1,5.8199635,256.6687,0.18091561636008877,3.567725291502281,31,False,14.799793,1.4002508528345188,0.00980978257473271,-0.15444008,16,9,0.10964484,0,19,False,144,24611.531513449347,62.72439056440548,392.37576,14.710519,17,8267.602765062371,74.20388370004778,111.41739,15.55794,18,24605.34456722653,134.41387447967531,183.05658,13.784347,1.3356726,0,1.773593,0.8474207,0.92617226,,,0,,,,b'NOT_AVAILABLE',202.9557769483476,2.218730694937948,100.39432889703089,-13.181730008972586,100001.0,4188.2075,3952.0,5122.64,2.8357,2.387,3.1515,1.4137,1.1374,1.563,200111.0,1.6955376,1.1333815,1.9042763,0.79693395,0.7427073,0.8511606,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740796851503360',b'',0.022712626399806552,0.023036516839187424,0.9919999980926514
20,1635721458409799680,b'Gaia DR2 3326740831209175296',3326740831209175296,1335605203,2015.5,100.27136457834857,0.25330944000391276,9.896276046966136,0.2399958115422565,1.1707777200019487,0.2792137103774369,4.193124,-2.2781107957186792,0.47447700406056986,-3.6933747512507202,0.4078005534431399,-0.18476644,0.14897722,-0.123461306,0.39448908,-0.36251697,0.24994989,-0.3737877,0.26696843,0.14343552,-0.1067339,152,0,151,1,4.135878,227.79294,0.9540906427106441,3.3730339315436657,31,False,0.29979244,1.218365524735221,0.06358482765652419,-0.06039052,17,11,0.44202158,0,17,False,152,675.8878546956571,9.967363820007412,67.81009,18.61368,14,267.3572408503698,14.77573552905441,18.094343,19.283659,14,1375.4432348109526,58.15513706098473,23.651278,16.915813,2.4305813,0,2.3678455,0.6699791,1.6978664,,,0,,,,b'NOT_AVAILABLE',202.94797625521846,2.2223477942603416,100.39333856942945,-13.173191092860643,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740831209175296',b'',0.02296648011646559,0.023294800389774967,0.7589999982714652
22,1635721458409799680,b'Gaia DR2 3326740040937260160',3326740040937260160,108352499,2015.5,100.27420900132446,0.03170053906741773,9.879933555953825,0.030380663812238126,1.333906910039378,0.0350013008981988,38.11021,-1.6994835493031313,0.060719844240322084,-3.73805944899335,0.05486254058024925,-0.16093342,0.12539127,-0.23156865,0.2707347,-0.26808998,0.17696491,-0.39497375,0.25874802,0.12794012,-0.14112362,175,0,174,1,1.6323965,200.07578,0.0,0.0,31,False,18.003704,1.4276947606938297,0.007935325693510987,-0.012301545,20,11,0.06717744,0,20,False,174,15310.405415168641,18.610243038488406,822.687,15.225899,18,4994.511231824329,34.72202403642879,143.84274,16.105156,18,15448.804970976656,62.59162774397023,246.81903,14.289682,1.3352563,0,1.8154736,0.8792572,0.93621635,,,0,,,,b'NOT_AVAILABLE',202.96380790130024,2.217381488410445,100.39743180042991,-13.189285993823223,100001.0,3925.3333,3900.0,4290.01,2.2697,1.7726,2.494,1.15,0.9459,1.262,200111.0,1.6685175,1.3969063,1.6902642,0.5954734,0.55886394,0.6320829,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740040937260160',b'',0.023287963702658288,0.02353962355940724,1.0
24,1635721458409799680,b'Gaia DR2 3326741209168361856',3326741209168361856,1489611730,2015.5,100.27367970880694,0.04201721104565095,9.905180358284367,0.04545270738927846,1.4661065850024677,0.05225499041320434,28.056776,-1.7805619608312786,0.0804249576951639,-3.8949054857481338,0.07267082978314299,-0.21404,0.006225423,-0.24614821,0.34787634,-0.5191995,0.16411684,-0.39970857,0.23182113,0.1199048,-0.15775713,151,0,150,1,2.1144505,183.29015,0.11727402222263099,1.1486350258718472,31,False,13.072858,1.3726123377891608,0.010884030779227921,-0.074881494,18,11,0.08458543,0,18,False,150,13635.636712929547,27.667171454566603,492.84534,15.351677,10,3772.0464679906904,37.5734019667561,100.3914,16.409946,12,15391.399140337475,162.89425407181955,94.48706,14.293725,1.4053943,0,2.1162214,1.0582695,1.0579519,,,0,,,,b'NOT_AVAILABLE',202.94108942111257,2.228441328647123,100.39500837789154,-13.164144293128894,100001.0,3909.7434,3606.5,4493.63,2.9067,2.597,3.1715,1.4555,1.2599,1.579,200111.0,1.4516994,1.0989517,1.7060876,0.4436506,0.4091106,0.4781906,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741209168361856',b'',0.024115115841125533,0.024365674833204846,0.9319999843835831
25,1635721458409799680,b'Gaia DR2 3326741239231756416',3326741239231756416,1311216831,2015.5,100.30176800736032,0.12804093478153836,9.916685536380816,0.13025683230502774,1.5149392772257344,0.14556100964266802,10.40759,-2.8540638395179654,0.24605741517474633,-3.676578043952415,0.22191401315521134,-0.2785929,0.08023447,-0.19510922,0.37593636,-0.44705513,0.24969335,-0.3602419,0.16581658,0.096070096,-0.2195233,162,0,162,0,3.2234094,220.48877,0.49966984755940896,3.048514444678158,31,False,1.0569965,1.3021098067441106,0.030657025468060442,-0.08801193,18,11,0.24454883,0,18,False,161,1679.280569270883,3.605087378769027,465.80856,17.625557,15,398.0842561471472,10.251084364426593,38.83338,18.85145,14,2216.7146937196285,10.085852705643392,219.78456,16.397646,1.5570947,0,2.453804,1.225893,1.227911,,,0,,,,b'NOT_AVAILABLE',202.94348249577524,2.258311572184418,100.4224857349456,-13.150651177252703,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741239231756416',b'',0.02557059134198183,0.02559907470573853,0.7030000120401383
26,1635721458409799680,b'Gaia DR2 3326740796851503744',3326740796851503744,1003479611,2015.5,100.26860406476405,0.03659623988615275,9.888417381696215,0.03577449111684697,1.3439424568157057,0.035680130393879836,37.666412,-1.3685419261713903,0.07122941736463886,-3.713483068587932,0.06648831702201319,-0.3605982,-0.026395025,-0.3473483,0.472375,-0.25199264,0.3970073,-0.47761917,0.17817129,0.008679084,-0.3199192,160,0,158,2,1.2202274,174.62419,0.0,0.0,31,False,18.610645,1.4211685188415408,0.008531999255674633,-0.08211273,18,10,0.08793058,0,18,False,159,15462.174963464417,74.74084864106433,206.87717,15.215189,13,5140.293573664717,61.82739786401128,83.13941,16.07392,14,15688.55659071835,221.04121661351124,70.97571,14.272963,1.3470842,1,1.8009567,0.8587303,0.9422264,,,0,,,,b'NOT_AVAILABLE',202.95373147853934,2.216341029813824,100.39114085080368,-13.181226960969628,100002.0,3934.6025,3857.94,4126.463,2.1785,1.7775,2.4761,1.107,0.9459,1.252,200111.0,1.651238,1.5012586,1.7175148,0.5887318,0.5521551,0.6253086,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740796851503744',b'',0.025600688999687236,0.025972856771689975,0.9989999997615814
27,1635721458409799680,b'Gaia DR2 3326740418894376704',3326740418894376704,1649973228,2015.5,100.32145533699925,0.08701191339092378,9.894364332338364,0.0874103133355657,1.2576759447772023,0.09699759765591885,12.966052,-1.297357218000151,0.1685159062426043,-3.9137778224582154,0.16253865594124542,-0.36015838,0.13584253,-0.25748047,0.3350905,-0.390399,0.19970079,-0.38549197,0.22013092,0.15344374,-0.3412643,161,0,160,1,1.6929154,186.00446,0.2796337878960666,1.768977486636816,31,False,2.3030157,1.2782532662539428,0.021469319729585944,-0.16084908,18,11,0.18108295,0,19,False,161,2848.774261986049,4.812541600790976,591.948,17.051722,18,665.0115919090758,15.628831622952948,42.55031,18.294315,18,3582.490189427951,14.386010183241583,249.02597,15.876457,1.4909928,1,2.4178581,1.2425938,1.1752644,,,0,,,,b'NOT_AVAILABLE',202.97221666143506,2.265382014139585,100.44402563665908,-13.171494479117396,100002.0,3804.02,3413.6667,4167.1724,,,,,,,200111.0,0.84686273,0.70569277,1.051614,0.13529818,0.113784865,0.15681149,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740418894376704',b'',0.026832906001566292,0.02724145117304425,0.8410000038146973
28,1635721458409799680,b'Gaia DR2 3326739972217783552',3326739972217783552,1371192110,2015.5,100.28831011334344,0.21927714869895554,9.865852335026098,0.21127835469921305,1.2491167465805073,0.2456735234275961,5.0844584,-2.0199189291644575,0.4326088338756184,-3.784105174872007,0.3952219116363303,-0.17010038,0.06123067,-0.19580708,0.27500868,-0.34473863,0.18188,-0.3390896,0.20513988,0.16411455,-0.20864715,186,0,185,1,6.0498524,319.93808,1.1981002627830528,7.880059928121852,31,False,0.28473434,1.133417998769136,0.05369863858125642,-0.055357438,21,11,0.41763198,0,21,False,184,758.5040159207235,2.250886445281201,336.98013,18.48847,15,219.16245497123103,12.26488408662597,17.8691,19.499474,19,1195.8782455719522,15.598032998020066,76.668526,17.067703,1.8655678,0,2.4317703,1.0110035,1.4207668,,,0,,,,b'NOT_AVAILABLE',202.98269188472327,2.223315013910851,100.41271752332666,-13.202316688498104,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326739972217783552',b'',0.026996087680215528,0.02701995913645177,0.8249999946355819
31,1635721458409799680,b'Gaia DR2 3326739766059353472',3326739766059353472,1389756099,2015.5,100.28952577915531,0.04803579224199113,9.863868217027003,0.04653094632653508,1.2875260443333427,0.05431295852618994,23.705688,-1.8273002409766674,0.09366477386752423,-4.060072857298125,0.08495366465813242,-0.18420519,0.09793419,-0.20121756,0.26148877,-0.3480602,0.15482329,-0.35303172,0.22166517,0.14181739,-0.16136393,188,0,188,0,11.9982815,520.5492,0.34125953534074666,13.383976746990646,31,False,6.1204863,1.3690172554366695,0.011694772302345812,-0.056795873,21,11,0.09596397,0,21,False,188,18943.27885992319,30.417012362927952,622.78564,14.994728,20,4726.810437864586,42.08442271733894,112.31734,16.164968,21,22779.655557554324,59.885528076314095,380.38666,13.8680525,1.4520435,0,2.296916,1.1702404,1.1266756,,,0,,,,b'NOT_AVAILABLE',202.98500567547617,2.2234750757717987,100.41409318055588,-13.204208112291088,100001.0,3636.5,3428.0,4009.95,2.5427,2.3489,2.7898,1.282,1.1846,1.4453,200111.0,2.4747784,2.0352867,2.7849786,0.9649431,0.8765099,1.0533763,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326739766059353472',b'',0.028714804257984013,0.028731221886703382,0.9869999986886978
33,1635721458409799680,b'Gaia DR2 3326741346607877248',3326741346607877248,1601366446,2015.5,100.30524823619157,0.1275844726157601,9.919060054223275,0.12631745411156997,0.5109793039106348,0.14373276397363333,3.555065,-2.6770072692705136,0.24786913365459481,-3.020033705987315,0.21921905900328725,-0.24107116,0.16574262,-0.094876,0.31024843,-0.4024092,0.2172176,-0.31843096,0.13009867,0.061371922,-0.10878565,135,0,134,1,26.43205,1186.7263,0.869607651192401,65.98584981074956,31,False,1.2217333,1.4467976661881061,0.029561933496484245,-0.05638748,15,10,0.23161003,0,16,False,135,14697.272570729061,69.01521859534276,212.95699,15.270274,13,5826.0888859996585,133.51653623904693,43.63571,15.937945,13,22888.8830692737,526.6685516184173,43.459747,13.862859,1.9537619,0,2.0750866,0.6676712,1.4074154,,,0,,,,b'NOT_AVAILABLE',202.94293373818024,2.2624456203775387,100.42581869037771,-13.148032529227953,102001.0,4412.1074,3928.0,4682.43,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741346607877248',b'',0.028947453509972174,0.029005626843485892,0.5960000014305115
